Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
ELEC00652,Ishaan Sinha,Wearables & Fitness,Fitness Bands,Indore,02-08-2021,Central,19044.54,0.35,821.71,Madhya Pradesh
ELEC04383,Aarav Nair,Laptops & Computers,Desktops,Nagpur,02-08-2021,West,84662.85,0.25,-4555.52,Maharashtra
ELEC03278,Geeta Mishra,Audio & Headphones,Soundbars,Lucknow,02-08-2021,North,42230.81,0.05,2128.57,Uttar Pradesh
ELEC04908,Tanvi Verma,Networking,Modems,Coimbatore,03-08-2021,South,4214.05,0.15,97.53,Tamil Nadu
ELEC03231,Siddharth Chauhan,Televisions,OLED TVs,Bhopal,03-08-2021,Central,52889.16,0.2,-2101.59,Madhya Pradesh
ELEC00682,Kavya Verma,Audio & Headphones,Earphones,Ranchi,04-08-2021,East,13669.67,0.4,-2068.27,Jharkhand
ELEC04455,Kiran Mishra,Gaming,Games & Software,Guwahati,04-08-2021,East,67284.5,0.2,-31.18,Assam
ELEC00855,Sanjay Sharma,Wearables & Fitness,Fitness Bands,Chandigarh,05-08-2021,North,27763.23,0.3,-168.63,Punjab
ELEC04457,Anjali Tiwari,Televisions,Projectors,Bhopal,06-08-2021,Central,151860.83,0.0,6384.72,Madhya Pradesh
ELEC04473,Kavya Banerjee,Laptops & Computers,Laptops,Delhi,06-08-2021,North,22593.53,0.15,-316.72,Delhi
ELEC03559,Radhika Yadav,Laptops & Computers,Monitors,Bhubaneswar,06-08-2021,East,63714.31,0.2,-4382.93,Odisha
ELEC04203,Sakshi Reddy,Home Appliances,Refrigerators,Patna,06-08-2021,East,26884.98,0.1,1806.92,Bihar
ELEC02910,Radhika Ghosh,Mobiles & Tablets,Feature Phones,Patna,06-08-2021,East,61843.19,0.4,-5328.27,Bihar
ELEC00461,Kunal Patel,Home Appliances,Washing Machines,Chandigarh,06-08-2021,North,60765.64,0.2,1662.85,Punjab
ELEC03576,Meera Reddy,Home Appliances,Microwaves,Pune,06-08-2021,West,9177.82,0.4,-610.87,Maharashtra
ELEC01607,Kiran Chauhan,Audio & Headphones,Bluetooth Speakers,Patna,06-08-2021,East,30242.82,0.0,6076.52,Bihar
ELEC04667,Anjali Tiwari,Mobiles & Tablets,Feature Phones,Guwahati,07-08-2021,East,23501.95,0.25,-1061.02,Assam
ELEC04321,Shruti Rajan,Laptops & Computers,Storage Devices,Visakhapatnam,08-08-2021,South,124698.91,0.15,-4148.18,Andhra Pradesh
ELEC00068,Arjun Tiwari,Cameras & Photography,Tripods,Kolkata,08-08-2021,East,83038.63,0.15,1157.19,West Bengal
ELEC03366,Pooja Sinha,Laptops & Computers,Desktops,Kolkata,08-08-2021,East,55173.58,0.25,-219.74,West Bengal
ELEC00523,Quamar Kumar,Audio & Headphones,Earphones,Amritsar,09-08-2021,North,34266.76,0.15,1487.03,Punjab
ELEC04577,Tejas Das,Gaming,Gaming Peripherals,Jaipur,09-08-2021,North,34399.23,0.05,5823.92,Rajasthan
ELEC02282,Ishaan Sinha,Home Appliances,Refrigerators,Thiruvananthapuram,10-08-2021,South,40020.87,0.25,1106.89,Kerala
ELEC00772,Farhan Sharma,Gaming,Gaming Laptops,Kolkata,10-08-2021,East,41587.29,0.2,2887.13,West Bengal
ELEC01286,Kunal Sharma,Gaming,Games & Software,Jaipur,10-08-2021,North,42449.76,0.35,-1060.25,Rajasthan
ELEC03985,Jaya Ghosh,Wearables & Fitness,Wireless Earbuds,Ahmedabad,11-08-2021,West,9912.53,0.35,-1081.88,Gujarat
ELEC00263,Manish Pillai,Mobiles & Tablets,Feature Phones,Surat,11-08-2021,West,32895.31,0.35,-3393.39,Gujarat
ELEC01775,Quamar Pillai,Networking,Modems,Lucknow,11-08-2021,North,12349.4,0.2,550.72,Uttar Pradesh
ELEC03706,Neha Pillai,Laptops & Computers,Monitors,Ahmedabad,12-08-2021,West,77137.6,0.35,-7079.06,Gujarat
ELEC01399,Rajan Malhotra,Audio & Headphones,Home Theatre,Bhubaneswar,13-08-2021,East,34806.15,0.4,-944.5,Odisha
ELEC03516,Lalita Pillai,Mobiles & Tablets,Feature Phones,Jaipur,14-08-2021,North,75092.67,0.15,3471.89,Rajasthan
ELEC03059,Om Patel,Networking,Switches,Pune,15-08-2021,West,19553.47,0.15,70.15,Maharashtra
ELEC02362,Rohit Tiwari,Wearables & Fitness,Fitness Bands,Amritsar,15-08-2021,North,42418.28,0.1,8232.75,Punjab
ELEC00007,Neha Pillai,Home Appliances,Geysers,Visakhapatnam,15-08-2021,South,19126.31,0.05,496.46,Andhra Pradesh
ELEC03019,Aarav Patel,Laptops & Computers,Desktops,Delhi,16-08-2021,North,124921.47,0.3,-16055.34,Delhi
ELEC03775,Suresh Mishra,Laptops & Computers,Laptops,Ahmedabad,16-08-2021,West,59324.26,0.35,-6001.79,Gujarat
ELEC00544,Vishal Gupta,Laptops & Computers,Storage Devices,Ranchi,16-08-2021,East,15037.45,0.05,1107.58,Jharkhand
ELEC00866,Sakshi Verma,Audio & Headphones,Earphones,Chandigarh,16-08-2021,North,11604.38,0.3,316.21,Punjab
ELEC01329,Ananya Chauhan,Networking,Routers,Ranchi,16-08-2021,East,9612.82,0.4,-588.21,Jharkhand
ELEC03880,Sanjay Krishnan,Laptops & Computers,Desktops,Raipur,17-08-2021,Central,53170.84,0.0,3763.13,Chhattisgarh
ELEC01538,Kavya Singh,Cameras & Photography,Action Cameras,Bengaluru,17-08-2021,South,78909.23,0.25,16.54,Karnataka
ELEC03916,Priya Kapoor,Wearables & Fitness,Smartwatches,Noida,18-08-2021,North,17582.6,0.2,-276.69,Uttar Pradesh
ELEC01412,Deepika Krishnan,Mobiles & Tablets,Smartphones,Chennai,18-08-2021,South,8929.1,0.05,506.17,Tamil Nadu
ELEC00618,Riya Shah,Wearables & Fitness,Smartwatches,Bengaluru,19-08-2021,South,3953.34,0.25,-17.22,Karnataka
ELEC03432,Aarav Kapoor,Home Appliances,Washing Machines,Indore,19-08-2021,Central,11818.86,0.4,-759.13,Madhya Pradesh
ELEC03884,Dhruv Patel,Cameras & Photography,Mirrorless Cameras,Bhopal,19-08-2021,Central,105941.15,0.0,6822.56,Madhya Pradesh
ELEC04960,Shalini Mishra,Televisions,OLED TVs,Pune,20-08-2021,West,209487.62,0.15,-8937.03,Maharashtra
ELEC02790,Nikhil Menon,Mobiles & Tablets,Smartphones,Delhi,20-08-2021,North,3247.61,0.4,-413.55,Delhi
ELEC00402,Gaurav Joshi,Wearables & Fitness,Smartwatches,Indore,20-08-2021,Central,32961.96,0.0,6163.77,Madhya Pradesh
ELEC03482,Aryan Chauhan,Networking,Routers,Coimbatore,20-08-2021,South,6045.09,0.25,450.57,Tamil Nadu
ELEC02669,Deepika Banerjee,Home Appliances,Washing Machines,Kolkata,22-08-2021,East,22790.87,0.4,-1935.05,West Bengal
ELEC03392,Om Bose,Gaming,Games & Software,Hyderabad,22-08-2021,South,39494.18,0.05,1948.61,Telangana
ELEC02431,Riya Tiwari,Laptops & Computers,Storage Devices,Kolkata,23-08-2021,East,85382.74,0.2,1218.08,West Bengal
ELEC01679,Shruti Yadav,Home Appliances,Air Conditioners,Mysuru,24-08-2021,South,34403.08,0.3,-494.66,Karnataka
ELEC04468,Lalita Verma,Cameras & Photography,Tripods,Mumbai,24-08-2021,West,11816.45,0.4,-1337.86,Maharashtra
ELEC02378,Nikhil Chauhan,Gaming,Gaming Consoles,Kochi,24-08-2021,South,28781.35,0.3,65.19,Kerala
ELEC00471,Bhavna Kumar,Gaming,Gaming Peripherals,Kochi,24-08-2021,South,41535.48,0.1,5586.61,Kerala
ELEC03348,Suresh Bose,Home Appliances,Air Conditioners,Amritsar,24-08-2021,North,39603.18,0.3,-3808.91,Punjab
ELEC00090,Aditya Patel,Televisions,Projectors,Kochi,25-08-2021,South,106570.36,0.35,-12385.51,Kerala
ELEC00427,Mahesh Tiwari,Home Appliances,Washing Machines,Patna,26-08-2021,East,54961.64,0.1,2153.94,Bihar
ELEC01086,Sakshi Patel,Mobiles & Tablets,Feature Phones,Amritsar,26-08-2021,North,43742.04,0.2,452.72,Punjab
ELEC02093,Manish Singh,Televisions,Smart TVs,Vadodara,27-08-2021,West,157235.53,0.15,7747.51,Gujarat
ELEC00546,Uday Ghosh,Audio & Headphones,Home Theatre,Hyderabad,27-08-2021,South,9397.64,0.3,557.79,Telangana
ELEC01510,Amit Malhotra,Gaming,Games & Software,Jaipur,28-08-2021,North,50337.15,0.3,-1225.47,Rajasthan
ELEC02398,Aryan Krishnan,Networking,Modems,Kolkata,28-08-2021,East,17113.51,0.05,888.27,West Bengal
ELEC03987,Dhruv Singh,Audio & Headphones,Home Theatre,Jaipur,28-08-2021,North,51064.72,0.1,6288.36,Rajasthan
ELEC01251,Uday Joshi,Mobiles & Tablets,Mobile Accessories,Delhi,29-08-2021,North,37168.01,0.4,-6086.75,Delhi
ELEC01598,Rohit Chauhan,Home Appliances,Refrigerators,Chennai,29-08-2021,South,60309.64,0.25,-4052.66,Tamil Nadu
ELEC02415,Gaurav Malhotra,Gaming,Games & Software,Chennai,30-08-2021,South,25535.39,0.05,3507.39,Tamil Nadu
ELEC02190,Ishan Ghosh,Wearables & Fitness,Smartwatches,Chandigarh,30-08-2021,North,7332.07,0.35,-697.52,Punjab
ELEC03638,Radhika Nair,Mobiles & Tablets,Smartphones,Delhi,30-08-2021,North,40525.15,0.0,2697.89,Delhi
ELEC00968,Siddharth Tiwari,Gaming,Gaming Laptops,Bhubaneswar,01-09-2021,East,49678.68,0.3,-5601.7,Odisha
ELEC00256,Rajan Joshi,Cameras & Photography,Tripods,Bhubaneswar,01-09-2021,East,82968.29,0.15,1214.74,Odisha
ELEC00347,Lalita Menon,Home Appliances,Microwaves,Ahmedabad,01-09-2021,West,68973.56,0.1,6606.7,Gujarat
ELEC01599,Suresh Iyer,Mobiles & Tablets,Tablets,Guwahati,01-09-2021,East,17933.4,0.25,-925.57,Assam
ELEC03002,Ishan Singh,Mobiles & Tablets,Smartphones,Hyderabad,02-09-2021,South,19120.96,0.2,640.0,Telangana
ELEC01865,Uday Sharma,Cameras & Photography,Mirrorless Cameras,Coimbatore,02-09-2021,South,110919.06,0.3,-875.89,Tamil Nadu
ELEC03232,Poonam Menon,Audio & Headphones,Headphones,Lucknow,02-09-2021,North,11078.87,0.4,-886.91,Uttar Pradesh
ELEC01028,Lalita Verma,Audio & Headphones,Earphones,Bhubaneswar,02-09-2021,East,27737.85,0.25,-935.0,Odisha
ELEC01364,Anjali Banerjee,Wearables & Fitness,Smartwatches,Chandigarh,03-09-2021,North,23285.9,0.25,1135.51,Punjab
ELEC01983,Sanjay Krishnan,Gaming,Gaming Laptops,Coimbatore,03-09-2021,South,61735.88,0.15,-1126.88,Tamil Nadu
ELEC03704,Kunal Joshi,Cameras & Photography,Tripods,Mumbai,03-09-2021,West,171931.26,0.0,23709.37,Maharashtra
ELEC02573,Sneha Joshi,Home Appliances,Geysers,Guwahati,03-09-2021,East,30028.18,0.2,-486.06,Assam
ELEC00283,Om Sharma,Wearables & Fitness,Fitness Bands,Kochi,03-09-2021,South,34258.46,0.15,6062.53,Kerala
ELEC00717,Aryan Pillai,Networking,Switches,Jaipur,04-09-2021,North,18130.64,0.25,1601.87,Rajasthan
ELEC03623,Pooja Kapoor,Televisions,Smart TVs,Noida,04-09-2021,North,41135.58,0.4,-6550.84,Uttar Pradesh
ELEC01007,Neha Mishra,Home Appliances,Washing Machines,Chennai,04-09-2021,South,43899.61,0.4,-3521.43,Tamil Nadu
ELEC02905,Poonam Krishnan,Mobiles & Tablets,Feature Phones,Visakhapatnam,04-09-2021,South,23542.88,0.05,3215.41,Andhra Pradesh
ELEC03817,Rajan Kumar,Gaming,Gaming Peripherals,Indore,04-09-2021,Central,59795.76,0.05,11312.58,Madhya Pradesh
ELEC03454,Shruti Krishnan,Audio & Headphones,Soundbars,Bengaluru,05-09-2021,South,42481.04,0.15,3264.04,Karnataka
ELEC00756,Jaya Iyer,Cameras & Photography,Camera Lenses,Kochi,05-09-2021,South,80399.2,0.35,-9542.85,Kerala
ELEC01199,Manish Singh,Televisions,Smart TVs,Coimbatore,05-09-2021,South,168015.93,0.0,11501.03,Tamil Nadu
ELEC00249,Lalita Yadav,Cameras & Photography,Tripods,Amritsar,05-09-2021,North,40962.08,0.4,-3884.25,Punjab
ELEC02949,Aryan Das,Televisions,Projectors,Raipur,05-09-2021,Central,27891.11,0.2,-1283.72,Chhattisgarh
ELEC03463,Geeta Sharma,Laptops & Computers,Monitors,Chandigarh,06-09-2021,North,13152.3,0.1,1228.02,Punjab
ELEC02873,Zara Krishnan,Wearables & Fitness,Wireless Earbuds,Gurgaon,06-09-2021,North,35092.4,0.35,-2555.17,Haryana
ELEC04919,Pooja Banerjee,Televisions,Smart TVs,Lucknow,06-09-2021,North,7948.67,0.4,-1502.18,Uttar Pradesh
ELEC04149,Bhavna Singh,Cameras & Photography,Camera Lenses,Nashik,06-09-2021,West,25015.51,0.4,-1578.37,Maharashtra
ELEC00964,Radhika Malhotra,Networking,Routers,Coimbatore,07-09-2021,South,5335.55,0.3,-461.73,Tamil Nadu
ELEC02516,Shalini Gupta,Networking,Switches,Gurgaon,08-09-2021,North,5914.26,0.1,1064.35,Haryana
ELEC00926,Shruti Reddy,Laptops & Computers,Storage Devices,Bhubaneswar,08-09-2021,East,102125.34,0.35,-10389.14,Odisha
ELEC04565,Gaurav Chauhan,Gaming,Gaming Consoles,Hyderabad,08-09-2021,South,35548.69,0.15,-644.63,Telangana
ELEC02580,Vaishnavi Iyer,Mobiles & Tablets,Feature Phones,Surat,09-09-2021,West,10706.66,0.35,-678.42,Gujarat
ELEC02871,Arjun Krishnan,Networking,Routers,Noida,09-09-2021,North,12687.84,0.35,-1009.87,Uttar Pradesh
ELEC02902,Amit Das,Home Appliances,Refrigerators,Visakhapatnam,09-09-2021,South,42653.67,0.0,4936.59,Andhra Pradesh
ELEC01589,Ananya Mehta,Wearables & Fitness,Smartwatches,Guwahati,10-09-2021,East,32274.74,0.1,4518.14,Assam
ELEC01891,Ananya Gupta,Home Appliances,Refrigerators,Nashik,10-09-2021,West,27718.16,0.0,2457.8,Maharashtra
ELEC01603,Geeta Rao,Laptops & Computers,Computer Peripherals,Kolkata,10-09-2021,East,91364.11,0.05,6456.33,West Bengal
ELEC03081,Kiran Reddy,Mobiles & Tablets,Tablets,Bengaluru,10-09-2021,South,64607.44,0.0,5961.89,Karnataka
ELEC01409,Gaurav Sinha,Networking,Routers,Thiruvananthapuram,11-09-2021,South,16770.98,0.3,-1424.98,Kerala
ELEC04355,Quamar Shah,Gaming,Gaming Consoles,Bengaluru,11-09-2021,South,9208.0,0.0,1652.01,Karnataka
ELEC02498,Sakshi Sharma,Cameras & Photography,Tripods,Bhubaneswar,11-09-2021,East,131228.72,0.15,7979.82,Odisha
ELEC01648,Gaurav Bose,Laptops & Computers,Desktops,Gurgaon,12-09-2021,North,127427.31,0.05,19868.61,Haryana
ELEC02682,Priya Nair,Televisions,Projectors,Ahmedabad,12-09-2021,West,92609.59,0.05,1455.14,Gujarat
ELEC01638,Meera Yadav,Cameras & Photography,Camera Lenses,Surat,12-09-2021,West,44688.91,0.15,-1140.43,Gujarat
ELEC01889,Priya Sharma,Laptops & Computers,Laptops,Nagpur,13-09-2021,West,154661.2,0.0,27618.61,Maharashtra
ELEC01660,Uday Krishnan,Wearables & Fitness,Smart Glasses,Visakhapatnam,13-09-2021,South,10680.24,0.2,794.57,Andhra Pradesh
ELEC03928,Chirag Rajan,Gaming,Games & Software,Ranchi,13-09-2021,East,14264.97,0.35,-1645.71,Jharkhand
ELEC03450,Sanjay Shah,Mobiles & Tablets,Mobile Accessories,Gurgaon,14-09-2021,North,43226.15,0.35,-2573.77,Haryana
ELEC03821,Rohit Rajan,Cameras & Photography,Action Cameras,Nashik,15-09-2021,West,31573.58,0.2,-896.42,Maharashtra
ELEC04863,Mahesh Malhotra,Gaming,Gaming Consoles,Thiruvananthapuram,15-09-2021,South,32462.72,0.05,2597.62,Kerala
ELEC01238,Harini Verma,Televisions,LED TVs,Noida,15-09-2021,North,110536.43,0.0,11184.48,Uttar Pradesh
ELEC04159,Dhruv Rajan,Televisions,Smart TVs,Nagpur,17-09-2021,West,248525.48,0.0,12692.7,Maharashtra
ELEC00100,Dhruv Das,Televisions,Projectors,Bhopal,17-09-2021,Central,75708.76,0.35,-10169.02,Madhya Pradesh
ELEC04835,Jaya Chauhan,Audio & Headphones,Home Theatre,Surat,17-09-2021,West,38385.93,0.0,3738.4,Gujarat
ELEC02635,Sanvi Nair,Laptops & Computers,Storage Devices,Mysuru,17-09-2021,South,38517.16,0.4,-4214.35,Karnataka
ELEC00931,Manish Shah,Mobiles & Tablets,Feature Phones,Guwahati,17-09-2021,East,69055.46,0.1,-1351.37,Assam
ELEC04653,Priya Krishnan,Home Appliances,Washing Machines,Kolkata,18-09-2021,East,54661.39,0.1,-312.34,West Bengal
ELEC04373,Lalita Sharma,Televisions,Projectors,Ranchi,20-09-2021,East,135309.7,0.05,9046.91,Jharkhand
ELEC00272,Divya Kapoor,Mobiles & Tablets,Tablets,Jaipur,20-09-2021,North,67558.81,0.15,-2790.35,Rajasthan
ELEC02666,Ekta Kapoor,Wearables & Fitness,Wireless Earbuds,Chennai,20-09-2021,South,2165.08,0.0,456.07,Tamil Nadu
ELEC02870,Vikram Iyer,Televisions,Projectors,Kochi,20-09-2021,South,168492.81,0.0,11117.42,Kerala
ELEC01814,Ishaan Mehta,Home Appliances,Refrigerators,Pune,21-09-2021,West,22949.94,0.25,-1689.32,Maharashtra
ELEC00020,Tejas Menon,Home Appliances,Air Conditioners,Visakhapatnam,21-09-2021,South,3888.55,0.25,55.35,Andhra Pradesh
ELEC02727,Chirag Malhotra,Televisions,Smart TVs,Mysuru,21-09-2021,South,5721.46,0.4,-1058.02,Karnataka
ELEC04759,Mahesh Malhotra,Wearables & Fitness,Smartwatches,Bengaluru,21-09-2021,South,23415.82,0.2,3092.35,Karnataka
ELEC01661,Riya Kapoor,Audio & Headphones,Bluetooth Speakers,Chandigarh,22-09-2021,North,15166.91,0.25,1453.69,Punjab
ELEC02662,Suresh Mehta,Audio & Headphones,Home Theatre,Amritsar,22-09-2021,North,49619.98,0.05,3854.14,Punjab
ELEC01150,Shruti Tiwari,Home Appliances,Washing Machines,Ahmedabad,22-09-2021,West,22754.8,0.15,1840.91,Gujarat
ELEC00710,Anjali Das,Audio & Headphones,Headphones,Raipur,22-09-2021,Central,46951.51,0.1,8161.64,Chhattisgarh
ELEC04900,Radhika Bose,Networking,Modems,Mysuru,23-09-2021,South,14294.0,0.15,1591.74,Karnataka
ELEC03605,Sakshi Patel,Audio & Headphones,Earphones,Raipur,23-09-2021,Central,37381.71,0.35,-1710.21,Chhattisgarh
ELEC03425,Divya Rao,Networking,Network Adapters,Visakhapatnam,23-09-2021,South,23254.98,0.05,3367.53,Andhra Pradesh
ELEC01960,Nikhil Chauhan,Audio & Headphones,Headphones,Visakhapatnam,23-09-2021,South,44065.73,0.2,-816.21,Andhra Pradesh
ELEC04623,Siddharth Malhotra,Home Appliances,Refrigerators,Delhi,24-09-2021,North,78985.08,0.05,1845.74,Delhi
ELEC00191,Aditya Mishra,Audio & Headphones,Home Theatre,Lucknow,24-09-2021,North,4114.77,0.3,6.99,Uttar Pradesh
ELEC02561,Sanvi Iyer,Cameras & Photography,Mirrorless Cameras,Patna,24-09-2021,East,23165.46,0.05,3029.91,Bihar
ELEC04371,Zara Chauhan,Cameras & Photography,Tripods,Ranchi,25-09-2021,East,105503.32,0.4,-17444.81,Jharkhand
ELEC03997,Uday Krishnan,Gaming,Gaming Consoles,Mumbai,25-09-2021,West,52830.66,0.3,-5769.89,Maharashtra
ELEC02401,Manish Iyer,Cameras & Photography,Camera Lenses,Hyderabad,25-09-2021,South,94159.87,0.4,-7283.99,Telangana
ELEC02038,Om Nair,Audio & Headphones,Soundbars,Bengaluru,25-09-2021,South,11235.22,0.1,1036.85,Karnataka
ELEC04019,Vaishnavi Bose,Televisions,Projectors,Coimbatore,25-09-2021,South,52294.42,0.4,-10006.79,Tamil Nadu
ELEC03417,Aarav Menon,Televisions,Smart TVs,Coimbatore,26-09-2021,South,84833.87,0.4,-15806.67,Tamil Nadu
ELEC01404,Rajan Sinha,Wearables & Fitness,Wireless Earbuds,Kolkata,28-09-2021,East,21423.95,0.05,5326.14,West Bengal
ELEC04484,Sneha Banerjee,Televisions,LED TVs,Visakhapatnam,28-09-2021,South,50688.83,0.25,-3566.78,Andhra Pradesh
ELEC02306,Sneha Gupta,Gaming,Gaming Consoles,Raipur,28-09-2021,Central,3083.65,0.2,13.81,Chhattisgarh
ELEC02174,Quamar Pillai,Televisions,LED TVs,Indore,28-09-2021,Central,93489.24,0.1,829.45,Madhya Pradesh
ELEC04663,Aditya Tiwari,Gaming,Gaming Consoles,Bhubaneswar,28-09-2021,East,64346.25,0.2,-2884.99,Odisha
ELEC04482,Chirag Kumar,Networking,Modems,Nagpur,29-09-2021,West,9095.09,0.2,57.72,Maharashtra
ELEC01351,Poonam Yadav,Televisions,LED TVs,Vadodara,30-09-2021,West,228697.99,0.05,18304.48,Gujarat
ELEC04597,Deepika Das,Televisions,Projectors,Ahmedabad,01-10-2021,West,88549.58,0.25,348.08,Gujarat
ELEC01525,Ekta Rajan,Mobiles & Tablets,Feature Phones,Mumbai,01-10-2021,West,9926.09,0.3,-1119.67,Maharashtra
ELEC01213,Siddharth Pillai,Networking,Switches,Bengaluru,02-10-2021,South,7578.24,0.05,1599.52,Karnataka
ELEC00946,Pooja Gupta,Audio & Headphones,Earphones,Chennai,03-10-2021,South,11545.9,0.4,-847.63,Tamil Nadu
ELEC01859,Vaishnavi Sharma,Televisions,OLED TVs,Mysuru,03-10-2021,South,173941.64,0.15,1501.21,Karnataka
ELEC03954,Kavya Kumar,Cameras & Photography,Tripods,Mysuru,03-10-2021,South,127030.74,0.25,5755.2,Karnataka
ELEC01172,Gaurav Rajan,Home Appliances,Geysers,Nagpur,03-10-2021,West,80340.28,0.05,7589.67,Maharashtra
ELEC02724,Tejas Chauhan,Wearables & Fitness,Fitness Bands,Bengaluru,03-10-2021,South,9700.36,0.25,-311.52,Karnataka
ELEC03546,Neha Gupta,Laptops & Computers,Desktops,Gurgaon,04-10-2021,North,79447.44,0.4,-12095.61,Haryana
ELEC01451,Rahul Verma,Televisions,Smart TVs,Ranchi,05-10-2021,East,23054.98,0.1,752.21,Jharkhand
ELEC01194,Suresh Menon,Televisions,Smart TVs,Guwahati,05-10-2021,East,45811.25,0.1,-886.96,Assam
ELEC01469,Farhan Ghosh,Televisions,Projectors,Kochi,05-10-2021,South,20174.31,0.05,871.0,Kerala
ELEC04810,Quamar Mishra,Audio & Headphones,Soundbars,Ahmedabad,07-10-2021,West,17844.56,0.15,1846.41,Gujarat
ELEC01613,Rahul Pillai,Gaming,Gaming Peripherals,Nagpur,07-10-2021,West,5036.56,0.4,-609.07,Maharashtra
ELEC02921,Amit Reddy,Televisions,Smart TVs,Chennai,07-10-2021,South,7286.22,0.1,431.21,Tamil Nadu
ELEC02447,Sanjay Joshi,Audio & Headphones,Headphones,Pune,07-10-2021,West,26698.16,0.3,1159.16,Maharashtra
ELEC01158,Jaya Iyer,Gaming,Games & Software,Thiruvananthapuram,07-10-2021,South,47855.42,0.3,-3165.73,Kerala
ELEC01568,Gaurav Yadav,Audio & Headphones,Bluetooth Speakers,Delhi,08-10-2021,North,2786.54,0.2,-12.26,Delhi
ELEC00979,Sneha Yadav,Networking,Modems,Hyderabad,08-10-2021,South,6181.69,0.0,1049.73,Telangana
ELEC00581,Kunal Menon,Mobiles & Tablets,Smartphones,Ranchi,08-10-2021,East,44668.5,0.3,-2160.33,Jharkhand
ELEC04689,Radhika Malhotra,Audio & Headphones,Home Theatre,Nashik,09-10-2021,West,23412.34,0.25,-1507.67,Maharashtra
ELEC03170,Nikhil Tiwari,Wearables & Fitness,Smart Glasses,Thiruvananthapuram,09-10-2021,South,21972.01,0.35,1631.73,Kerala
ELEC00507,Vikram Kapoor,Televisions,Smart TVs,Amritsar,09-10-2021,North,77063.99,0.35,-12286.9,Punjab
ELEC03080,Radhika Gupta,Gaming,Gaming Laptops,Nagpur,09-10-2021,West,58392.19,0.05,5705.25,Maharashtra
ELEC02623,Ekta Rao,Audio & Headphones,Soundbars,Gurgaon,10-10-2021,North,21929.67,0.15,482.27,Haryana
ELEC01320,Vikram Rajan,Home Appliances,Refrigerators,Indore,10-10-2021,Central,10737.21,0.35,-414.49,Madhya Pradesh
ELEC04937,Amit Gupta,Mobiles & Tablets,Tablets,Ahmedabad,10-10-2021,West,57308.58,0.2,1270.35,Gujarat
ELEC02309,Lalita Patel,Cameras & Photography,Tripods,Nagpur,10-10-2021,West,1785.71,0.15,137.2,Maharashtra
ELEC02238,Quamar Rajan,Cameras & Photography,Tripods,Lucknow,11-10-2021,North,88890.35,0.3,3051.22,Uttar Pradesh
ELEC01550,Tejas Bose,Wearables & Fitness,Wireless Earbuds,Kochi,11-10-2021,South,27814.43,0.35,-1084.81,Kerala
ELEC00693,Divya Kumar,Audio & Headphones,Bluetooth Speakers,Kolkata,12-10-2021,East,2608.54,0.4,77.53,West Bengal
ELEC01795,Ishaan Ghosh,Laptops & Computers,Desktops,Chennai,12-10-2021,South,89188.42,0.2,1206.54,Tamil Nadu
ELEC02627,Ishaan Yadav,Laptops & Computers,Laptops,Jaipur,12-10-2021,North,44438.67,0.3,-4321.44,Rajasthan
ELEC00532,Quamar Tiwari,Cameras & Photography,Camera Lenses,Guwahati,12-10-2021,East,94978.06,0.4,-11654.41,Assam
ELEC03375,Shruti Bose,Mobiles & Tablets,Feature Phones,Coimbatore,12-10-2021,South,7921.35,0.0,431.2,Tamil Nadu
ELEC04713,Farhan Mehta,Wearables & Fitness,Wireless Earbuds,Chennai,13-10-2021,South,21601.22,0.2,356.68,Tamil Nadu
ELEC02787,Zara Das,Gaming,Gaming Consoles,Gurgaon,14-10-2021,North,43577.08,0.05,2869.12,Haryana
ELEC03734,Om Pillai,Networking,Switches,Hyderabad,14-10-2021,South,16920.88,0.2,457.43,Telangana
ELEC01824,Aditya Malhotra,Cameras & Photography,Mirrorless Cameras,Chandigarh,14-10-2021,North,62048.66,0.4,-2191.26,Punjab
ELEC02419,Tejas Verma,Networking,Network Adapters,Ahmedabad,15-10-2021,West,12888.65,0.25,162.89,Gujarat
ELEC00328,Kiran Banerjee,Home Appliances,Geysers,Jaipur,15-10-2021,North,72623.69,0.15,1617.42,Rajasthan
ELEC04816,Vishal Joshi,Gaming,Gaming Laptops,Pune,15-10-2021,West,10203.39,0.35,-880.8,Maharashtra
ELEC02934,Geeta Rajan,Audio & Headphones,Bluetooth Speakers,Mysuru,15-10-2021,South,15738.92,0.15,2556.83,Karnataka
ELEC01369,Divya Singh,Wearables & Fitness,Smart Glasses,Lucknow,15-10-2021,North,34854.84,0.1,5461.43,Uttar Pradesh
ELEC02360,Rajan Pillai,Home Appliances,Geysers,Chennai,15-10-2021,South,52453.77,0.35,-3056.63,Tamil Nadu
